id,user,uid,version,changeset,timestamp
268453074,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:45Z
268453075,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:45Z
268453076,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:45Z
268453077,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:45Z
268453078,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:45Z
268453079,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:45Z
268453080,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:45Z
268453081,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:45Z
268453082,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:45Z
268453083,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:46Z
268453084,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:46Z
268453085,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:46Z
268453086,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:46Z
268453087,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:46Z
268453088,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:46Z
268453089,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:46Z
268453090,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:46Z
268453091,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:46Z
268453092,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:46Z
268453093,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:47Z
268453094,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:47Z
268453095,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:47Z
268453096,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:47Z
268453097,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:47Z
268453100,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:47Z
268453102,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:47Z
268453105,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:47Z
268453108,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:47Z
268453111,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:47Z
268453113,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:48Z
268453116,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:48Z
268453117,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:48Z
268453118,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:48Z
268453119,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:48Z
268453120,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:48Z
268453121,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:48Z
268453123,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:48Z
268453124,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:48Z
268453127,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:48Z
268453130,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:49Z
268453134,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:49Z
268453137,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:49Z
268453142,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:49Z
268453144,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:49Z
268453148,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:49Z
268453150,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:49Z
268453153,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:49Z
268453155,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:49Z
268453157,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:49Z
268453159,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:50Z
268453162,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:50Z
268453163,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:50Z
268453164,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:50Z
268453165,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:50Z
268453167,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:50Z
268453171,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:50Z
268453173,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:50Z
268453175,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:50Z
268453177,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:51Z
268453180,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:51Z
268453182,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:51Z
268453184,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:51Z
268453186,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:51Z
268453189,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:51Z
268453192,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:51Z
268453194,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:51Z
268453195,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:51Z
268453196,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:51Z
268453197,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:52Z
268453198,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:52Z
268453199,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:52Z
268453200,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:52Z
268453201,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:52Z
268453202,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:52Z
268453203,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:52Z
268453204,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:52Z
268453205,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:52Z
268453206,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:52Z
268453207,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:53Z
268453208,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:53Z
268453209,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:53Z
268453210,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:53Z
268453211,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:53Z
268453212,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:53Z
268453213,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:53Z
268453214,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:53Z
268453215,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:53Z
268453216,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:54Z
268453217,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:54Z
268453218,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:54Z
268453219,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:54Z
268453220,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:54Z
268453221,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:54Z
268453222,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:54Z
268453223,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:54Z
268453224,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:54Z
268453225,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:54Z
268453226,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:55Z
268453227,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:55Z
268453228,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:55Z
268453229,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:55Z
268453230,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:55Z
268453231,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:55Z
268453232,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:55Z
268453233,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:55Z
268453234,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:55Z
268453235,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:56Z
268453236,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:56Z
268453237,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:56Z
268453238,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:56Z
268453239,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:56Z
268453240,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:56Z
268453241,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:56Z
268453242,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:56Z
268453243,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:56Z
268453244,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:57Z
268453245,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:57Z
268453246,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:57Z
268453247,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:57Z
268453248,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:57Z
268453249,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:57Z
268453250,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:57Z
268453251,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:57Z
268453252,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:57Z
268453253,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:58Z
268453254,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:58Z
268453256,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:58Z
268453257,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:58Z
268453258,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:58Z
268453259,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:58Z
268453260,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:58Z
268453261,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:58Z
268453262,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:58Z
268453263,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:58Z
268453264,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:59Z
268453265,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:59Z
268453266,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:59Z
268453267,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:59Z
268453268,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:59Z
268453269,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:59Z
268453270,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:59Z
268453271,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:59Z
268453272,florisje_BAG,1974371,1,21272670,2014-03-23T20:36:59Z
268453273,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:00Z
268453274,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:00Z
268453275,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:00Z
268453276,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:00Z
268453277,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:00Z
268453278,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:00Z
268453279,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:00Z
268453280,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:00Z
268453281,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:00Z
268453282,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:01Z
268453283,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:01Z
268453284,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:01Z
268453285,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:01Z
268453286,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:01Z
268453287,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:01Z
268453288,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:01Z
268453289,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:01Z
268453290,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:01Z
268453291,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:01Z
268453292,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:02Z
268453293,GarminRob,2078102,2,22369153,2014-05-16T10:49:31Z
268453294,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:02Z
268453295,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:02Z
268453296,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:02Z
268453297,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:02Z
268453298,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:02Z
268453299,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:02Z
268453300,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:02Z
268453301,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:03Z
268453302,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:03Z
268453303,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:03Z
268453304,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:03Z
268453305,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:03Z
268453306,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:03Z
268453307,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:03Z
268453308,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:03Z
268453309,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:03Z
268453310,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:03Z
268453311,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:04Z
268453312,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:04Z
268453313,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:04Z
268453314,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:04Z
268453315,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:04Z
268453316,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:04Z
268453317,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:04Z
268453319,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:04Z
268453321,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:04Z
268453323,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:04Z
268453324,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:05Z
268453325,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:05Z
268453326,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:05Z
268453327,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:05Z
268453328,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:05Z
268453329,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:05Z
268453330,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:05Z
268453331,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:05Z
268453332,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:05Z
268453333,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:05Z
268453334,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:06Z
268453336,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:13Z
268453337,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:14Z
268453338,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:14Z
268453339,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:14Z
268453340,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:14Z
268453341,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:14Z
268453342,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:14Z
268453343,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:14Z
268453344,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:14Z
268453345,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:14Z
268453346,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:15Z
268453347,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:15Z
268453348,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:15Z
268453349,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:15Z
268453350,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:15Z
268453351,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:15Z
268453352,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:15Z
268453353,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:15Z
268453354,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:16Z
268453355,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:16Z
268453356,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:16Z
268453357,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:16Z
268453358,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:16Z
268453359,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:16Z
268453360,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:16Z
268453361,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:17Z
268453362,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:17Z
268453363,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:17Z
268453364,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:17Z
268453365,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:17Z
268453366,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:17Z
268453367,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:17Z
268453368,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:17Z
268453369,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:17Z
268453370,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:18Z
268453372,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:18Z
268453373,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:18Z
268453375,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:18Z
268453377,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:18Z
268453378,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:18Z
268453380,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:18Z
268453382,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:18Z
268453384,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:19Z
268453385,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:19Z
268453386,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:19Z
268453388,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:19Z
268453389,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:19Z
268453390,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:19Z
268453392,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:19Z
268453393,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:19Z
268453395,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:20Z
268453396,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:20Z
268453397,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:20Z
268453399,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:20Z
268453400,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:20Z
268453401,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:20Z
268453403,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:20Z
268453404,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:20Z
268453406,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:21Z
268453408,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:21Z
268453409,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:21Z
268453411,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:21Z
268453413,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:21Z
268453414,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:21Z
268453416,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:21Z
268453418,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:21Z
268453419,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:21Z
268453421,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:22Z
268453422,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:22Z
268453424,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:22Z
268453426,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:22Z
268453431,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:22Z
268453433,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:23Z
268453434,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:23Z
268453436,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:23Z
268453437,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:23Z
268453439,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:23Z
268453440,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:23Z
268453441,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:23Z
268453443,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:23Z
268453445,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:23Z
268453447,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:24Z
268453449,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:24Z
268453450,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:24Z
268453452,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:24Z
268453454,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:24Z
268453456,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:24Z
268453458,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:24Z
268453459,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:24Z
268453461,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:25Z
268453463,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:25Z
268453466,GarminRob,2078102,2,22369153,2014-05-16T10:49:31Z
268453467,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:25Z
268453469,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:25Z
268453470,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:25Z
268453472,Br Kessels,525,2,34383585,2015-10-02T08:08:11Z
268453473,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:25Z
268453475,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:26Z
268453477,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:26Z
268453479,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:26Z
268453480,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:26Z
268453481,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:26Z
268453482,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:26Z
268453483,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:26Z
268453484,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:26Z
268453485,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:27Z
268453486,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:27Z
268453487,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:27Z
268453488,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:27Z
268453489,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:27Z
268453490,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:27Z
268453491,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:27Z
268453492,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:27Z
268453493,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:28Z
268453494,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:28Z
268453495,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:28Z
268453496,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:28Z
268453497,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:28Z
268453498,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:28Z
268453499,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:28Z
268453500,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:28Z
268453501,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:29Z
268453502,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:29Z
268453503,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:29Z
268453504,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:29Z
268453505,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:29Z
268453506,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:29Z
268453507,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:29Z
268453508,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:29Z
268453509,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:30Z
268453510,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:30Z
268453511,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:30Z
268453512,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:30Z
268453513,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:30Z
268453514,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:30Z
268453516,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:30Z
268453517,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:30Z
268453518,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:31Z
268453519,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:31Z
268453521,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:31Z
268453523,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:31Z
268453525,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:31Z
268453528,GarminRob,2078102,2,22369153,2014-05-16T10:49:32Z
268453530,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:31Z
268453531,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:32Z
268453534,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:32Z
268453537,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:32Z
268453540,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:32Z
268453543,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:32Z
268453546,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:32Z
268453548,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:32Z
268453551,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:32Z
268453554,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:32Z
268453557,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:33Z
268453562,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:33Z
268453565,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:33Z
268453570,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:33Z
268453575,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:33Z
268453577,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:33Z
268453580,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:33Z
268453583,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:34Z
268453587,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:34Z
268453588,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:34Z
268453590,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:34Z
268453592,florisje_BAG,1974371,1,21272670,2014-03-23T20:37:34Z
268458934,florisje_BAG,1974371,1,21273058,2014-03-23T21:00:12Z
268458935,florisje_BAG,1974371,1,21273058,2014-03-23T21:00:12Z
268458936,florisje_BAG,1974371,1,21273058,2014-03-23T21:00:12Z
268458937,florisje_BAG,1974371,1,21273058,2014-03-23T21:00:12Z
268458938,florisje_BAG,1974371,1,21273058,2014-03-23T21:00:12Z
268458939,florisje_BAG,1974371,1,21273058,2014-03-23T21:00:13Z
268458940,florisje_BAG,1974371,1,21273058,2014-03-23T21:00:13Z
268458941,florisje_BAG,1974371,1,21273058,2014-03-23T21:00:13Z
268458942,florisje_BAG,1974371,1,21273058,2014-03-23T21:00:13Z
268458943,florisje_BAG,1974371,1,21273058,2014-03-23T21:00:13Z
268458944,florisje_BAG,1974371,1,21273058,2014-03-23T21:00:13Z
